user_id,name,department,role,date,login_hour_deviation,data_transfer_zscore,is_weekend_access,files_outside_role_pct,usb_freq_7day,distinct_locations_7day,is_anomaly
EMP001,Allison Hill,Finance,Finance Manager,2026-04-22,3.4375,0.7168157104589712,0,0.0,1.0,2,1.0
EMP001,Allison Hill,Finance,Finance Manager,2026-04-23,0.5294117647058822,-0.34679834270977383,0,0.0,1.0,2,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-04-24,7.055555555555555,0.875865657281099,0,0.125,2.0,2,1.0
EMP001,Allison Hill,Finance,Finance Manager,2026-04-27,0.8947368421052628,-0.3558941805004414,0,0.0,2.0,2,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-04-28,1.7999999999999998,-0.35352481016685844,0,0.0,2.0,2,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-04-29,0.7619047619047619,-0.36120538648310396,0,0.0,2.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-04-30,0.7272727272727275,-0.35908514457385743,0,0.0,2.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-05-01,0.6956521739130439,-0.345939644736529,0,0.0,1.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-05-04,0.666666666666667,-0.3528887375940845,0,0.0,1.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-05-05,0.6399999999999997,-0.36337863444008167,0,0.0,0.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-05-06,0.615384615384615,0.41144786947974077,0,0.0,0.0,2,1.0
EMP001,Allison Hill,Finance,Finance Manager,2026-05-07,0.5925925925925926,-0.335322533375977,0,0.0,0.0,2,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-05-08,0.5714285714285712,-0.37135604462362165,0,0.0,0.0,2,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-05-11,0.5517241379310347,-0.34608806167017625,0,0.0,0.0,2,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-05-12,0.5333333333333332,-0.34284409154902906,0,0.0,0.0,2,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-05-13,0.5333333333333332,-0.04579820006359117,0,0.09090909090909091,0.0,2,1.0
EMP001,Allison Hill,Finance,Finance Manager,2026-05-14,0.5333333333333332,-0.3569490008502916,0,0.0,0.0,2,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-05-15,4.3,0.7868579019309302,0,0.0,1.0,1,1.0
EMP001,Allison Hill,Finance,Finance Manager,2026-05-18,0.7000000000000002,-0.09437824280920218,0,0.08333333333333333,1.0,1,1.0
EMP001,Allison Hill,Finance,Finance Manager,2026-05-19,4.133333333333334,0.20987647116767386,0,0.0,1.0,1,1.0
EMP001,Allison Hill,Finance,Finance Manager,2026-05-20,3.0,0.4277843333904853,0,0.0,2.0,1,1.0
EMP001,Allison Hill,Finance,Finance Manager,2026-05-21,4.8,2.1298509308763163,0,0.0,2.0,1,1.0
EMP001,Allison Hill,Finance,Finance Manager,2026-05-22,1.2000000000000002,-0.17697756698867362,0,0.0,2.0,2,1.0
EMP001,Allison Hill,Finance,Finance Manager,2026-05-25,1.2000000000000002,-0.3525707013076975,0,0.0,2.0,2,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-05-26,1.2000000000000002,-0.3071498190068639,0,0.0,1.0,2,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-05-27,1.0333333333333332,0.15257163296551346,0,0.0,1.0,3,1.0
EMP001,Allison Hill,Finance,Finance Manager,2026-05-28,1.0333333333333332,-0.34142883007460706,0,0.0,1.0,3,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-05-29,1.0333333333333332,-0.356376535534795,0,0.0,0.0,3,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-06-01,1.0333333333333332,-0.3587088016349662,0,0.0,0.0,3,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-06-02,1.0333333333333332,-0.3578183000330826,0,0.0,0.0,2,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-06-03,0.9000000000000004,-0.35030204246480373,0,0.0,0.0,2,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-06-04,6.833333333333333,0.2067915191897202,0,0.1,0.0,2,1.0
EMP001,Allison Hill,Finance,Finance Manager,2026-06-05,0.9000000000000004,-0.33809474967231684,0,0.0,0.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-06-08,0.9000000000000004,-0.3651437358295294,0,0.0,0.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-06-09,0.9333333333333336,1.1294518902317565,0,0.0,0.0,4,1.0
EMP001,Allison Hill,Finance,Finance Manager,2026-06-10,0.9333333333333336,-0.3531908720661521,0,0.0,0.0,4,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-06-11,0.9333333333333336,-0.35693309903597226,0,0.0,0.0,4,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-06-12,0.9333333333333336,-0.3581946429719739,0,0.0,0.0,4,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-06-15,0.9333333333333336,-0.33198845297368684,0,0.0,0.0,4,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-06-16,3.9000000000000004,1.9310199452319508,0,0.0,0.0,4,1.0
EMP001,Allison Hill,Finance,Finance Manager,2026-06-17,1.0999999999999996,-0.3530636575515973,0,0.0,0.0,4,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-06-18,1.0999999999999996,-0.3540283676203045,0,0.0,0.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-06-19,1.0999999999999996,-0.3421285099046584,0,0.0,0.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-06-22,2.0666666666666664,-0.3638821918935277,0,0.0,0.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-06-23,1.0666666666666664,-0.3301756461412811,0,0.0,0.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-06-24,1.0666666666666664,-0.3620428820372563,0,0.0,0.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-06-25,1.0666666666666664,-0.31991897590530105,0,0.0,0.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-06-26,0.9000000000000004,-0.36483100014791553,0,0.0,0.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-06-29,0.9000000000000004,-0.3587830101017898,0,0.0,0.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-06-30,0.7333333333333334,-0.31708845295645693,0,0.0,0.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-07-01,1.5666666666666664,-0.3580515266430998,0,0.0,0.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-07-02,0.36666666666666625,-0.35898973368794135,0,0.0,0.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-07-03,0.36666666666666625,-0.35344000049048857,0,0.0,0.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-07-06,0.36666666666666625,-0.3718224978436559,0,0.0,0.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-07-07,0.36666666666666625,-0.35892612643066396,0,0.0,0.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-07-08,0.36666666666666625,-0.3549559734555998,0,0.0,0.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-07-09,0.36666666666666625,1.4376184505311924,0,0.0,1.0,1,1.0
EMP001,Allison Hill,Finance,Finance Manager,2026-07-10,0.36666666666666625,-0.36401470701285565,0,0.0,1.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-07-13,0.36666666666666625,-0.3463689937231514,0,0.0,1.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-07-14,0.36666666666666625,-0.3515582857960323,0,0.0,1.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-07-15,0.36666666666666625,-0.35200883720174714,0,0.0,1.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-07-16,0.09999999999999964,-0.3439519179466104,0,0.0,1.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-07-17,0.09999999999999964,-0.34908820397176005,0,0.0,1.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-07-20,0.09999999999999964,-0.3736141022569692,0,0.0,0.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-07-21,0.09999999999999964,-0.369230502109602,0,0.0,0.0,1,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-07-22,4.733333333333333,1.0074107659355265,0,0.0,0.0,1,1.0
EMP001,Allison Hill,Finance,Finance Manager,2026-07-23,0.2666666666666666,0.49704203535602287,0,0.0,0.0,2,1.0
EMP001,Allison Hill,Finance,Finance Manager,2026-07-24,0.2666666666666666,-0.3667074142375987,0,0.0,0.0,2,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-07-27,0.2666666666666666,-0.34692555722432866,0,0.0,0.0,2,0.0
EMP001,Allison Hill,Finance,Finance Manager,2026-07-28,0.09999999999999964,-0.11880342960372214,0,0.09090909090909091,0.0,2,1.0
EMP001,Allison Hill,Finance,Finance Manager,2026-07-29,6.666666666666667,0.40306761333344393,0,0.0,1.0,2,1.0
EMP001,Allison Hill,Finance,Finance Manager,2026-08-04,4.5,7.795566661369648,0,0.6666666666666666,2.0,4,
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-01,0.0,-0.44121138440782204,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-02,0.5,-0.440939340765569,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-03,0.3333333333333339,-0.43944854160602254,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-06,0.5,-0.424845238889881,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-07,0.40000000000000036,2.0150815432402918,0,0.0,0.0,1,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-08,0.3333333333333339,-0.41718448992403623,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-09,0.5714285714285712,-0.42579195076492143,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-10,0.5,0.18262821426108938,0,0.0,0.0,2,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-12,6.666666666666666,-0.45849159656373323,1,0.0,0.0,2,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-13,1.1999999999999993,-0.4177612224456126,0,0.0,0.0,2,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-14,1.0909090909090917,0.0657256203121261,0,0.0,0.0,3,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-15,1.0,-0.39144916136690155,0,0.0,0.0,3,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-16,0.9230769230769234,-0.37987098395261343,0,0.0,0.0,3,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-17,4.571428571428571,2.6015858724464005,0,0.0,1.0,3,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-20,0.5333333333333332,-0.41148245518241316,0,0.0,1.0,2,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-21,0.5,-0.4178047494283731,0,0.0,1.0,2,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-22,0.47058823529411775,-0.41019840919097894,0,0.0,1.0,2,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-23,0.44444444444444464,-0.4449002961967729,0,0.0,1.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-24,0.4210526315789469,-0.4357269845800014,0,0.0,1.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-27,0.40000000000000036,-0.38055653393109107,0,0.0,1.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-28,0.3809523809523814,-0.40379994272518815,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-29,0.3636363636363633,-0.38340755130190257,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-04-30,0.3478260869565215,-0.38626945041840427,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-05-01,0.3333333333333339,-0.43671722343780234,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-05-04,0.3200000000000003,-0.42079722949315623,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-05-05,0.3076923076923084,0.27789789777809343,0,0.16666666666666666,0.0,1,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-05-06,0.29629629629629584,-0.4376204083300823,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-05-07,0.2857142857142865,-0.43116753313584094,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-05-08,0.2758620689655178,-0.4043440300096942,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-05-11,0.2666666666666675,-0.4485892079857237,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-05-12,0.2333333333333325,-0.44257160261908707,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-05-13,0.2333333333333325,1.225273559305664,0,0.0,0.0,2,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-05-14,0.1999999999999993,-0.4022112078544306,0,0.0,0.0,2,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-05-15,0.7666666666666675,-0.4170974359585153,0,0.0,0.0,2,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-05-18,0.2333333333333325,-0.41378938526871867,0,0.0,0.0,2,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-05-19,0.2333333333333325,-0.4090775893848966,0,0.0,0.0,2,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-05-20,0.1999999999999993,-0.42886060304953544,0,0.0,0.0,2,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-05-21,0.16666666666666607,-0.40728210134602666,0,0.0,0.0,2,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-05-22,0.09999999999999964,0.488035288800008,0,0.0,0.0,2,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-05-25,0.09999999999999964,-0.44049318919227415,0,0.0,0.0,2,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-05-26,6.666666666666667,0.32557082564651074,0,0.0,0.0,2,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-05-27,0.33333333333333304,-0.42640132852356827,0,0.0,0.0,2,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-05-28,0.33333333333333304,1.4034077362529347,0,0.0,0.0,3,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-05-29,0.20000000000000018,-0.4333982910023156,0,0.0,0.0,3,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-01,0.20000000000000018,-0.43483468143341153,0,0.0,0.0,3,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-02,0.20000000000000018,1.499885293541542,0,0.0,0.0,3,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-03,0.20000000000000018,-0.3968900342119618,0,0.0,0.0,3,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-04,0.20000000000000018,-0.42691277057100385,0,0.0,0.0,3,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-05,0.20000000000000018,-0.4048989990398903,0,0.0,0.0,3,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-06,5.033333333333333,-0.44923123098144074,1,0.0,0.0,2,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-08,0.033333333333333215,-0.40356054432000554,0,0.0,0.0,2,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-09,0.033333333333333215,-0.432168653739332,0,0.0,0.0,2,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-10,0.033333333333333215,0.15261635964773745,0,0.16666666666666666,0.0,1,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-11,0.033333333333333215,0.2774299827134183,0,0.0,0.0,2,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-12,5.766666666666667,4.470003370931449,0,0.0,0.0,2,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-15,0.2333333333333334,-0.39448516841444514,0,0.0,0.0,2,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-16,0.2333333333333334,1.31440593825344,0,0.0,0.0,3,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-17,0.2333333333333334,-0.11939463736820181,0,0.09090909090909091,0.0,3,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-18,0.2333333333333334,0.2364384466987346,0,0.0,1.0,3,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-19,0.2333333333333334,-0.408304985440898,0,0.0,1.0,3,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-22,0.2333333333333334,-0.40455078317780646,0,0.0,1.0,2,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-23,0.2333333333333334,0.9048605574600694,0,0.16666666666666666,1.0,2,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-24,0.2333333333333334,-0.3906983209142832,0,0.0,1.0,2,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-25,0.2666666666666666,-0.37551828567656537,0,0.0,1.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-26,0.2666666666666666,-0.4058348291692407,0,0.0,1.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-29,0.2666666666666666,0.8637710857341749,0,0.0,0.0,1,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-06-30,0.2666666666666666,-0.4208298747302266,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-07-01,0.2666666666666666,-0.3987943397077328,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-07-02,0.2666666666666666,-0.42012256126036873,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-07-03,1.2333333333333334,-0.38730321625896563,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-07-06,0.0,-0.40121008725093954,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-07-07,4.833333333333333,4.394995497889451,0,0.0,1.0,1,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-07-08,0.16666666666666696,0.40038282726608837,0,0.1111111111111111,1.0,1,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-07-09,0.16666666666666696,-0.3616984686501124,0,0.0,1.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-07-10,0.16666666666666696,-0.38709646309085344,0,0.0,1.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-07-13,0.16666666666666696,-0.43894798130427704,0,0.0,1.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-07-14,0.16666666666666696,-0.4018956372294171,0,0.0,1.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-07-15,0.16666666666666696,-0.14037464305875394,0,0.1111111111111111,1.0,1,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-07-16,0.16666666666666696,-0.4382841948171797,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-07-17,0.33333333333333304,-0.18362958217698247,0,0.125,0.0,1,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-07-20,0.33333333333333304,-0.35660581166713606,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-07-21,0.33333333333333304,-0.4145511074670271,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-07-22,0.33333333333333304,-0.43305007514023175,0,0.0,0.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-07-23,0.33333333333333304,3.9917397661049687,0,0.14285714285714285,1.0,1,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-07-24,0.13333333333333375,-0.43553111315757925,0,0.0,1.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-07-27,0.13333333333333375,-0.4377074622956033,0,0.0,1.0,1,0.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-07-28,0.13333333333333375,-0.05574730682668767,0,0.14285714285714285,1.0,1,1.0
EMP002,Stephanie Miller,Finance,Financial Analyst,2026-07-29,0.13333333333333375,-0.419513183501722,0,0.0,1.0,1,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-04-01,0.0,-0.49584990473516644,0,0.0,0.0,1,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-04-02,0.5,-0.48733059961251557,0,0.0,0.0,1,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-04-03,0.3333333333333339,-0.469450099740406,0,0.0,0.0,1,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-04-06,0.25,-0.466584585506042,0,0.0,0.0,1,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-04-07,0.1999999999999993,-0.4953015179140348,0,0.0,0.0,1,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-04-08,6.0,3.7449335156885315,0,0.0,1.0,1,1.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-04-09,0.8571428571428568,-0.4719525973466969,0,0.0,1.0,1,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-04-10,0.75,2.4987978403682662,0,0.0,2.0,1,1.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-04-13,0.666666666666667,-0.4852529086986506,0,0.0,2.0,1,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-04-14,0.5999999999999996,-0.4714273817996976,0,0.0,2.0,1,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-04-15,0.5454545454545459,-0.4967381369102389,0,0.0,2.0,1,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-04-16,6.833333333333333,1.984843532597245,0,0.0,3.0,1,1.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-04-17,1.0769230769230766,-0.47996985819648086,0,0.0,2.0,1,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-04-20,1.0,-0.49901664553325065,0,0.0,2.0,1,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-04-21,0.9333333333333336,-0.49881582782410383,0,0.0,1.0,1,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-04-22,6.625,2.361044615651604,0,0.0,2.0,1,1.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-04-23,1.2941176470588234,-0.4932006557260375,0,0.0,2.0,1,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-04-24,1.2222222222222223,-0.47201438741104984,0,0.0,2.0,1,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-04-27,1.1578947368421053,-0.47076313860790436,0,0.0,1.0,1,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-04-28,1.0999999999999996,1.0580543573686616,0,0.1111111111111111,1.0,2,1.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-04-29,1.0476190476190474,-0.49211160584181834,0,0.0,1.0,2,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-04-30,1.0,-0.4859712181967526,0,0.0,1.0,2,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-05-01,0.9565217391304346,-0.5084550778631504,0,0.0,0.0,2,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-05-04,0.916666666666667,0.6883875736196182,0,0.0,0.0,2,1.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-05-05,0.8799999999999999,-0.49879265654997157,0,0.0,0.0,2,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-05-06,0.8461538461538458,-0.4891920253011456,0,0.0,0.0,2,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-05-07,0.8148148148148149,-0.49382628012761026,0,0.0,0.0,2,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-05-08,0.7857142857142856,-0.4647695023656766,0,0.0,0.0,2,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-05-10,11.379310344827587,-0.5221184058431771,1,0.0,0.0,2,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-05-11,0.36666666666666625,-0.21868284732235801,0,0.125,0.0,2,1.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-05-12,4.433333333333334,3.0498879768153584,0,0.0,0.0,1,1.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-05-13,0.5666666666666664,-0.4864114724052668,0,0.0,0.0,1,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-05-14,0.5666666666666664,-0.4464719195591853,0,0.0,0.0,1,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-05-15,0.5666666666666664,-0.5010016513505864,0,0.0,0.0,1,0.0
EMP003,Allen Robinson,Finance,Financial Analyst,2026-05-18,0.5666666666666664,-0.027967813697248104,0,0.16666666666666666,0.0,1,1.0
